year,month,state,size,capacity
2007,7,nsw+act,0,0
2007,7,nsw+act,1,0
2007,7,nsw+act,2,0
2007,7,nsw+act,3,0
2007,7,nsw+act,4,0
2007,7,nsw+act,5,0
2007,8,nsw+act,0,0
2007,8,nsw+act,1,0
2007,8,nsw+act,2,0
2007,8,nsw+act,3,0
2007,8,nsw+act,4,0
2007,8,nsw+act,5,0
2007,9,nsw+act,0,0
2007,9,nsw+act,1,0
2007,9,nsw+act,2,0
2007,9,nsw+act,3,0
2007,9,nsw+act,4,0
2007,9,nsw+act,5,0
2007,10,nsw+act,0,0
2007,10,nsw+act,1,0
2007,10,nsw+act,2,0
2007,10,nsw+act,3,0
2007,10,nsw+act,4,0
2007,10,nsw+act,5,0
2007,11,nsw+act,0,0
2007,11,nsw+act,1,0
2007,11,nsw+act,2,0
2007,11,nsw+act,3,0
2007,11,nsw+act,4,0
2007,11,nsw+act,5,0
2007,12,nsw+act,0,0
2007,12,nsw+act,1,0
2007,12,nsw+act,2,0
2007,12,nsw+act,3,0
2007,12,nsw+act,4,0
2007,12,nsw+act,5,0
2008,1,nsw+act,0,0
2008,1,nsw+act,1,0
2008,1,nsw+act,2,0
2008,1,nsw+act,3,0
2008,1,nsw+act,4,0
2008,1,nsw+act,5,0
2008,2,nsw+act,0,0
2008,2,nsw+act,1,0
2008,2,nsw+act,2,0
2008,2,nsw+act,3,0
2008,2,nsw+act,4,0
2008,2,nsw+act,5,0
2008,3,nsw+act,0,0
2008,3,nsw+act,1,0
2008,3,nsw+act,2,0
2008,3,nsw+act,3,0
2008,3,nsw+act,4,0
2008,3,nsw+act,5,0
2008,4,nsw+act,0,0
2008,4,nsw+act,1,0
2008,4,nsw+act,2,0
2008,4,nsw+act,3,0
2008,4,nsw+act,4,0
2008,4,nsw+act,5,0
2008,5,nsw+act,0,0
2008,5,nsw+act,1,0
2008,5,nsw+act,2,0
2008,5,nsw+act,3,0
2008,5,nsw+act,4,0
2008,5,nsw+act,5,0
2008,6,nsw+act,0,0
2008,6,nsw+act,1,0
2008,6,nsw+act,2,0
2008,6,nsw+act,3,0
2008,6,nsw+act,4,0
2008,6,nsw+act,5,0
2008,7,nsw+act,0,0
2008,7,nsw+act,1,0
2008,7,nsw+act,2,0
2008,7,nsw+act,3,0
2008,7,nsw+act,4,0
2008,7,nsw+act,5,0
2008,8,nsw+act,0,0
2008,8,nsw+act,1,0
2008,8,nsw+act,2,0
2008,8,nsw+act,3,0
2008,8,nsw+act,4,0
2008,8,nsw+act,5,0
2008,9,nsw+act,0,0
2008,9,nsw+act,1,0
2008,9,nsw+act,2,0
2008,9,nsw+act,3,0
2008,9,nsw+act,4,0
2008,9,nsw+act,5,0
2008,10,nsw+act,0,0
2008,10,nsw+act,1,0
2008,10,nsw+act,2,0
2008,10,nsw+act,3,0
2008,10,nsw+act,4,0
2008,10,nsw+act,5,0
2008,11,nsw+act,0,0
2008,11,nsw+act,1,0
2008,11,nsw+act,2,0
2008,11,nsw+act,3,0
2008,11,nsw+act,4,0
2008,11,nsw+act,5,0
2008,12,nsw+act,0,0
2008,12,nsw+act,1,0
2008,12,nsw+act,2,0
2008,12,nsw+act,3,0
2008,12,nsw+act,4,0
2008,12,nsw+act,5,0
2009,1,nsw+act,0,0
2009,1,nsw+act,1,0
2009,1,nsw+act,2,0
2009,1,nsw+act,3,0
2009,1,nsw+act,4,0
2009,1,nsw+act,5,0
2009,2,nsw+act,0,0
2009,2,nsw+act,1,0
2009,2,nsw+act,2,0
2009,2,nsw+act,3,0
2009,2,nsw+act,4,0
2009,2,nsw+act,5,0
2009,3,nsw+act,0,0
2009,3,nsw+act,1,0
2009,3,nsw+act,2,0
2009,3,nsw+act,3,0
2009,3,nsw+act,4,0
2009,3,nsw+act,5,0
2009,4,nsw+act,0,1
2009,4,nsw+act,1,0
2009,4,nsw+act,2,0
2009,4,nsw+act,3,0
2009,4,nsw+act,4,0
2009,4,nsw+act,5,0
2009,5,nsw+act,0,1
2009,5,nsw+act,1,0
2009,5,nsw+act,2,0
2009,5,nsw+act,3,0
2009,5,nsw+act,4,0
2009,5,nsw+act,5,0
2009,6,nsw+act,0,1
2009,6,nsw+act,1,0
2009,6,nsw+act,2,0
2009,6,nsw+act,3,0
2009,6,nsw+act,4,0
2009,6,nsw+act,5,0
2009,7,nsw+act,0,1
2009,7,nsw+act,1,0
2009,7,nsw+act,2,0
2009,7,nsw+act,3,0
2009,7,nsw+act,4,0
2009,7,nsw+act,5,0
2009,8,nsw+act,0,1
2009,8,nsw+act,1,0
2009,8,nsw+act,2,0
2009,8,nsw+act,3,0
2009,8,nsw+act,4,0
2009,8,nsw+act,5,0
2009,9,nsw+act,0,2
2009,9,nsw+act,1,0
2009,9,nsw+act,2,0
2009,9,nsw+act,3,0
2009,9,nsw+act,4,0
2009,9,nsw+act,5,0
2009,10,nsw+act,0,2
2009,10,nsw+act,1,0
2009,10,nsw+act,2,0
2009,10,nsw+act,3,0
2009,10,nsw+act,4,0
2009,10,nsw+act,5,0
2009,11,nsw+act,0,2
2009,11,nsw+act,1,0
2009,11,nsw+act,2,0
2009,11,nsw+act,3,0
2009,11,nsw+act,4,0
2009,11,nsw+act,5,0
2009,12,nsw+act,0,2
2009,12,nsw+act,1,0
2009,12,nsw+act,2,0
2009,12,nsw+act,3,0
2009,12,nsw+act,4,0
2009,12,nsw+act,5,0
2010,1,nsw+act,0,2
2010,1,nsw+act,1,0
2010,1,nsw+act,2,0
2010,1,nsw+act,3,0
2010,1,nsw+act,4,0
2010,1,nsw+act,5,0
2010,2,nsw+act,0,3
2010,2,nsw+act,1,0
2010,2,nsw+act,2,0
2010,2,nsw+act,3,0
2010,2,nsw+act,4,0
2010,2,nsw+act,5,0
2010,3,nsw+act,0,5
2010,3,nsw+act,1,0
2010,3,nsw+act,2,0
2010,3,nsw+act,3,0
2010,3,nsw+act,4,0
2010,3,nsw+act,5,0
2010,4,nsw+act,0,6
2010,4,nsw+act,1,0
2010,4,nsw+act,2,0
2010,4,nsw+act,3,0
2010,4,nsw+act,4,0
2010,4,nsw+act,5,0
2010,5,nsw+act,0,8
2010,5,nsw+act,1,0
2010,5,nsw+act,2,0
2010,5,nsw+act,3,0
2010,5,nsw+act,4,0
2010,5,nsw+act,5,0
2010,6,nsw+act,0,10
2010,6,nsw+act,1,1
2010,6,nsw+act,2,1
2010,6,nsw+act,3,0
2010,6,nsw+act,4,0
2010,6,nsw+act,5,0
2010,7,nsw+act,0,11
2010,7,nsw+act,1,1
2010,7,nsw+act,2,1
2010,7,nsw+act,3,0
2010,7,nsw+act,4,0
2010,7,nsw+act,5,0
2010,8,nsw+act,0,13
2010,8,nsw+act,1,2
2010,8,nsw+act,2,1
2010,8,nsw+act,3,0
2010,8,nsw+act,4,0
2010,8,nsw+act,5,0
2010,9,nsw+act,0,15
2010,9,nsw+act,1,2
2010,9,nsw+act,2,1
2010,9,nsw+act,3,0
2010,9,nsw+act,4,0
2010,9,nsw+act,5,0
2010,10,nsw+act,0,17
2010,10,nsw+act,1,2
2010,10,nsw+act,2,1
2010,10,nsw+act,3,0
2010,10,nsw+act,4,0
2010,10,nsw+act,5,0
2010,11,nsw+act,0,19
2010,11,nsw+act,1,2
2010,11,nsw+act,2,1
2010,11,nsw+act,3,0
2010,11,nsw+act,4,0
2010,11,nsw+act,5,0
2010,12,nsw+act,0,13
2010,12,nsw+act,1,1
2010,12,nsw+act,2,1
2010,12,nsw+act,3,0
2010,12,nsw+act,4,0
2010,12,nsw+act,5,0
2011,1,nsw+act,0,21
2011,1,nsw+act,1,3
2011,1,nsw+act,2,3
2011,1,nsw+act,3,0
2011,1,nsw+act,4,0
2011,1,nsw+act,5,0
2011,2,nsw+act,0,20
2011,2,nsw+act,1,3
2011,2,nsw+act,2,3
2011,2,nsw+act,3,0
2011,2,nsw+act,4,0
2011,2,nsw+act,5,0
2011,3,nsw+act,0,21
2011,3,nsw+act,1,3
2011,3,nsw+act,2,4
2011,3,nsw+act,3,0
2011,3,nsw+act,4,0
2011,3,nsw+act,5,0
2011,4,nsw+act,0,17
2011,4,nsw+act,1,3
2011,4,nsw+act,2,4
2011,4,nsw+act,3,0
2011,4,nsw+act,4,0
2011,4,nsw+act,5,0
2011,5,nsw+act,0,23
2011,5,nsw+act,1,3
2011,5,nsw+act,2,4
2011,5,nsw+act,3,0
2011,5,nsw+act,4,0
2011,5,nsw+act,5,0
2011,6,nsw+act,0,30
2011,6,nsw+act,1,3
2011,6,nsw+act,2,3
2011,6,nsw+act,3,0
2011,6,nsw+act,4,0
2011,6,nsw+act,5,0
2011,7,nsw+act,0,4
2011,7,nsw+act,1,0
2011,7,nsw+act,2,1
2011,7,nsw+act,3,0
2011,7,nsw+act,4,0
2011,7,nsw+act,5,0
2011,8,nsw+act,0,3
2011,8,nsw+act,1,0
2011,8,nsw+act,2,0
2011,8,nsw+act,3,0
2011,8,nsw+act,4,0
2011,8,nsw+act,5,0
2011,9,nsw+act,0,3
2011,9,nsw+act,1,0
2011,9,nsw+act,2,0
2011,9,nsw+act,3,0
2011,9,nsw+act,4,0
2011,9,nsw+act,5,0
2011,10,nsw+act,0,3
2011,10,nsw+act,1,0
2011,10,nsw+act,2,0
2011,10,nsw+act,3,0
2011,10,nsw+act,4,0
2011,10,nsw+act,5,0
2011,11,nsw+act,0,4
2011,11,nsw+act,1,0
2011,11,nsw+act,2,1
2011,11,nsw+act,3,0
2011,11,nsw+act,4,0
2011,11,nsw+act,5,0
2011,12,nsw+act,0,3
2011,12,nsw+act,1,0
2011,12,nsw+act,2,0
2011,12,nsw+act,3,0
2011,12,nsw+act,4,0
2011,12,nsw+act,5,0
2012,1,nsw+act,0,3
2012,1,nsw+act,1,0
2012,1,nsw+act,2,0
2012,1,nsw+act,3,0
2012,1,nsw+act,4,0
2012,1,nsw+act,5,0
2012,2,nsw+act,0,4
2012,2,nsw+act,1,0
2012,2,nsw+act,2,0
2012,2,nsw+act,3,0
2012,2,nsw+act,4,0
2012,2,nsw+act,5,0
2012,3,nsw+act,0,6
2012,3,nsw+act,1,1
2012,3,nsw+act,2,0
2012,3,nsw+act,3,0
2012,3,nsw+act,4,0
2012,3,nsw+act,5,0
2012,4,nsw+act,0,6
2012,4,nsw+act,1,1
2012,4,nsw+act,2,0
2012,4,nsw+act,3,0
2012,4,nsw+act,4,0
2012,4,nsw+act,5,0
2012,5,nsw+act,0,14
2012,5,nsw+act,1,2
2012,5,nsw+act,2,0
2012,5,nsw+act,3,0
2012,5,nsw+act,4,0
2012,5,nsw+act,5,0
2012,6,nsw+act,0,23
2012,6,nsw+act,1,4
2012,6,nsw+act,2,2
2012,6,nsw+act,3,0
2012,6,nsw+act,4,0
2012,6,nsw+act,5,0
2012,7,nsw+act,0,6
2012,7,nsw+act,1,1
2012,7,nsw+act,2,0
2012,7,nsw+act,3,0
2012,7,nsw+act,4,0
2012,7,nsw+act,5,0
2012,8,nsw+act,0,6
2012,8,nsw+act,1,1
2012,8,nsw+act,2,0
2012,8,nsw+act,3,0
2012,8,nsw+act,4,0
2012,8,nsw+act,5,0
2012,9,nsw+act,0,6
2012,9,nsw+act,1,1
2012,9,nsw+act,2,0
2012,9,nsw+act,3,0
2012,9,nsw+act,4,0
2012,9,nsw+act,5,0
2012,10,nsw+act,0,7
2012,10,nsw+act,1,2
2012,10,nsw+act,2,0
2012,10,nsw+act,3,0
2012,10,nsw+act,4,0
2012,10,nsw+act,5,0
2012,11,nsw+act,0,8
2012,11,nsw+act,1,2
2012,11,nsw+act,2,0
2012,11,nsw+act,3,0
2012,11,nsw+act,4,0
2012,11,nsw+act,5,0
2012,12,nsw+act,0,14
2012,12,nsw+act,1,4
2012,12,nsw+act,2,1
2012,12,nsw+act,3,0
2012,12,nsw+act,4,0
2012,12,nsw+act,5,0
2013,1,nsw+act,0,6
2013,1,nsw+act,1,2
2013,1,nsw+act,2,0
2013,1,nsw+act,3,0
2013,1,nsw+act,4,0
2013,1,nsw+act,5,0
2013,2,nsw+act,0,6
2013,2,nsw+act,1,2
2013,2,nsw+act,2,1
2013,2,nsw+act,3,0
2013,2,nsw+act,4,0
2013,2,nsw+act,5,0
2013,3,nsw+act,0,6
2013,3,nsw+act,1,2
2013,3,nsw+act,2,1
2013,3,nsw+act,3,1
2013,3,nsw+act,4,0
2013,3,nsw+act,5,0
2013,4,nsw+act,0,5
2013,4,nsw+act,1,2
2013,4,nsw+act,2,1
2013,4,nsw+act,3,1
2013,4,nsw+act,4,0
2013,4,nsw+act,5,0
2013,5,nsw+act,0,6
2013,5,nsw+act,1,3
2013,5,nsw+act,2,1
2013,5,nsw+act,3,1
2013,5,nsw+act,4,0
2013,5,nsw+act,5,0
2013,6,nsw+act,0,5
2013,6,nsw+act,1,2
2013,6,nsw+act,2,1
2013,6,nsw+act,3,0
2013,6,nsw+act,4,0
2013,6,nsw+act,5,0
2013,7,nsw+act,0,6
2013,7,nsw+act,1,3
2013,7,nsw+act,2,1
2013,7,nsw+act,3,1
2013,7,nsw+act,4,0
2013,7,nsw+act,5,0
2013,8,nsw+act,0,6
2013,8,nsw+act,1,4
2013,8,nsw+act,2,1
2013,8,nsw+act,3,1
2013,8,nsw+act,4,0
2013,8,nsw+act,5,0
2013,9,nsw+act,0,6
2013,9,nsw+act,1,3
2013,9,nsw+act,2,1
2013,9,nsw+act,3,1
2013,9,nsw+act,4,0
2013,9,nsw+act,5,0
2013,10,nsw+act,0,6
2013,10,nsw+act,1,3
2013,10,nsw+act,2,1
2013,10,nsw+act,3,1
2013,10,nsw+act,4,0
2013,10,nsw+act,5,0
2013,11,nsw+act,0,5
2013,11,nsw+act,1,3
2013,11,nsw+act,2,1
2013,11,nsw+act,3,1
2013,11,nsw+act,4,13
2013,11,nsw+act,5,0
2013,12,nsw+act,0,4
2013,12,nsw+act,1,3
2013,12,nsw+act,2,1
2013,12,nsw+act,3,2
2013,12,nsw+act,4,3
2013,12,nsw+act,5,0
2014,1,nsw+act,0,4
2014,1,nsw+act,1,2
2014,1,nsw+act,2,1
2014,1,nsw+act,3,1
2014,1,nsw+act,4,0
2014,1,nsw+act,5,0
2014,2,nsw+act,0,5
2014,2,nsw+act,1,3
2014,2,nsw+act,2,1
2014,2,nsw+act,3,1
2014,2,nsw+act,4,0
2014,2,nsw+act,5,0
2014,3,nsw+act,0,5
2014,3,nsw+act,1,3
2014,3,nsw+act,2,1
2014,3,nsw+act,3,2
2014,3,nsw+act,4,0
2014,3,nsw+act,5,0
2014,4,nsw+act,0,5
2014,4,nsw+act,1,3
2014,4,nsw+act,2,1
2014,4,nsw+act,3,1
2014,4,nsw+act,4,0
2014,4,nsw+act,5,0
2014,5,nsw+act,0,6
2014,5,nsw+act,1,4
2014,5,nsw+act,2,1
2014,5,nsw+act,3,2
2014,5,nsw+act,4,21
2014,5,nsw+act,5,0
2014,6,nsw+act,0,5
2014,6,nsw+act,1,4
2014,6,nsw+act,2,1
2014,6,nsw+act,3,2
2014,6,nsw+act,4,0
2014,6,nsw+act,5,0
2014,7,nsw+act,0,6
2014,7,nsw+act,1,4
2014,7,nsw+act,2,1
2014,7,nsw+act,3,2
2014,7,nsw+act,4,0
2014,7,nsw+act,5,0
2014,8,nsw+act,0,5
2014,8,nsw+act,1,4
2014,8,nsw+act,2,1
2014,8,nsw+act,3,2
2014,8,nsw+act,4,0
2014,8,nsw+act,5,0
2014,9,nsw+act,0,7
2014,9,nsw+act,1,5
2014,9,nsw+act,2,2
2014,9,nsw+act,3,2
2014,9,nsw+act,4,0
2014,9,nsw+act,5,0
2014,10,nsw+act,0,7
2014,10,nsw+act,1,6
2014,10,nsw+act,2,2
2014,10,nsw+act,3,2
2014,10,nsw+act,4,0
2014,10,nsw+act,5,0
2014,11,nsw+act,0,6
2014,11,nsw+act,1,6
2014,11,nsw+act,2,1
2014,11,nsw+act,3,3
2014,11,nsw+act,4,0
2014,11,nsw+act,5,0
2014,12,nsw+act,0,5
2014,12,nsw+act,1,5
2014,12,nsw+act,2,1
2014,12,nsw+act,3,2
2014,12,nsw+act,4,0
2014,12,nsw+act,5,0
2015,1,nsw+act,0,4
2015,1,nsw+act,1,4
2015,1,nsw+act,2,1
2015,1,nsw+act,3,2
2015,1,nsw+act,4,0
2015,1,nsw+act,5,0
2015,2,nsw+act,0,5
2015,2,nsw+act,1,6
2015,2,nsw+act,2,2
2015,2,nsw+act,3,3
2015,2,nsw+act,4,0
2015,2,nsw+act,5,0
2015,3,nsw+act,0,5
2015,3,nsw+act,1,6
2015,3,nsw+act,2,2
2015,3,nsw+act,3,3
2015,3,nsw+act,4,1
2015,3,nsw+act,5,102
2015,4,nsw+act,0,4
2015,4,nsw+act,1,4
2015,4,nsw+act,2,1
2015,4,nsw+act,3,2
2015,4,nsw+act,4,0
2015,4,nsw+act,5,0
2015,5,nsw+act,0,4
2015,5,nsw+act,1,5
2015,5,nsw+act,2,2
2015,5,nsw+act,3,2
2015,5,nsw+act,4,0
2015,5,nsw+act,5,0
2015,6,nsw+act,0,4
2015,6,nsw+act,1,5
2015,6,nsw+act,2,2
2015,6,nsw+act,3,2
2015,6,nsw+act,4,0
2015,6,nsw+act,5,0
2015,7,nsw+act,0,4
2015,7,nsw+act,1,6
2015,7,nsw+act,2,2
2015,7,nsw+act,3,2
2015,7,nsw+act,4,0
2015,7,nsw+act,5,53
2015,8,nsw+act,0,4
2015,8,nsw+act,1,6
2015,8,nsw+act,2,1
2015,8,nsw+act,3,2
2015,8,nsw+act,4,0
2015,8,nsw+act,5,0
2015,9,nsw+act,0,4
2015,9,nsw+act,1,6
2015,9,nsw+act,2,2
2015,9,nsw+act,3,2
2015,9,nsw+act,4,1
2015,9,nsw+act,5,0
2015,10,nsw+act,0,4
2015,10,nsw+act,1,5
2015,10,nsw+act,2,2
2015,10,nsw+act,3,3
2015,10,nsw+act,4,0
2015,10,nsw+act,5,0
2015,11,nsw+act,0,4
2015,11,nsw+act,1,5
2015,11,nsw+act,2,1
2015,11,nsw+act,3,2
2015,11,nsw+act,4,1
2015,11,nsw+act,5,0
2015,12,nsw+act,0,3
2015,12,nsw+act,1,5
2015,12,nsw+act,2,1
2015,12,nsw+act,3,2
2015,12,nsw+act,4,2
2015,12,nsw+act,5,0
2016,1,nsw+act,0,2
2016,1,nsw+act,1,3
2016,1,nsw+act,2,1
2016,1,nsw+act,3,1
2016,1,nsw+act,4,0
2016,1,nsw+act,5,0
2016,2,nsw+act,0,3
2016,2,nsw+act,1,5
2016,2,nsw+act,2,1
2016,2,nsw+act,3,2
2016,2,nsw+act,4,0
2016,2,nsw+act,5,56
2016,3,nsw+act,0,3
2016,3,nsw+act,1,5
2016,3,nsw+act,2,1
2016,3,nsw+act,3,2
2016,3,nsw+act,4,0
2016,3,nsw+act,5,0
2016,4,nsw+act,0,3
2016,4,nsw+act,1,5
2016,4,nsw+act,2,1
2016,4,nsw+act,3,2
2016,4,nsw+act,4,0
2016,4,nsw+act,5,0
2016,5,nsw+act,0,3
2016,5,nsw+act,1,5
2016,5,nsw+act,2,1
2016,5,nsw+act,3,3
2016,5,nsw+act,4,0
2016,5,nsw+act,5,0
2016,6,nsw+act,0,3
2016,6,nsw+act,1,5
2016,6,nsw+act,2,2
2016,6,nsw+act,3,2
2016,6,nsw+act,4,1
2016,6,nsw+act,5,0
2016,7,nsw+act,0,3
2016,7,nsw+act,1,5
2016,7,nsw+act,2,2
2016,7,nsw+act,3,2
2016,7,nsw+act,4,0
2016,7,nsw+act,5,0
2016,8,nsw+act,0,3
2016,8,nsw+act,1,5
2016,8,nsw+act,2,1
2016,8,nsw+act,3,2
2016,8,nsw+act,4,0
2016,8,nsw+act,5,0
2016,9,nsw+act,0,3
2016,9,nsw+act,1,6
2016,9,nsw+act,2,2
2016,9,nsw+act,3,2
2016,9,nsw+act,4,2
2016,9,nsw+act,5,0
2016,10,nsw+act,0,3
2016,10,nsw+act,1,6
2016,10,nsw+act,2,2
2016,10,nsw+act,3,2
2016,10,nsw+act,4,0
2016,10,nsw+act,5,0
2016,11,nsw+act,0,4
2016,11,nsw+act,1,7
2016,11,nsw+act,2,2
2016,11,nsw+act,3,2
2016,11,nsw+act,4,2
2016,11,nsw+act,5,0
2016,12,nsw+act,0,4
2016,12,nsw+act,1,8
2016,12,nsw+act,2,3
2016,12,nsw+act,3,5
2016,12,nsw+act,4,23
2016,12,nsw+act,5,0
2017,1,nsw+act,0,3
2017,1,nsw+act,1,6
2017,1,nsw+act,2,1
2017,1,nsw+act,3,1
2017,1,nsw+act,4,0
2017,1,nsw+act,5,0
2017,2,nsw+act,0,4
2017,2,nsw+act,1,7
2017,2,nsw+act,2,2
2017,2,nsw+act,3,1
2017,2,nsw+act,4,0
2017,2,nsw+act,5,0
2017,3,nsw+act,0,4
2017,3,nsw+act,1,8
2017,3,nsw+act,2,2
2017,3,nsw+act,3,3
2017,3,nsw+act,4,0
2017,3,nsw+act,5,0
2017,4,nsw+act,0,3
2017,4,nsw+act,1,7
2017,4,nsw+act,2,2
2017,4,nsw+act,3,2
2017,4,nsw+act,4,0
2017,4,nsw+act,5,0
2017,5,nsw+act,0,4
2017,5,nsw+act,1,9
2017,5,nsw+act,2,3
2017,5,nsw+act,3,4
2017,5,nsw+act,4,4
2017,5,nsw+act,5,0
2017,6,nsw+act,0,4
2017,6,nsw+act,1,9
2017,6,nsw+act,2,3
2017,6,nsw+act,3,4
2017,6,nsw+act,4,1
2017,6,nsw+act,5,0
2017,7,nsw+act,0,4
2017,7,nsw+act,1,11
2017,7,nsw+act,2,3
2017,7,nsw+act,3,5
2017,7,nsw+act,4,0
2017,7,nsw+act,5,0
2017,8,nsw+act,0,4
2017,8,nsw+act,1,12
2017,8,nsw+act,2,3
2017,8,nsw+act,3,3
2017,8,nsw+act,4,0
2017,8,nsw+act,5,0
2017,9,nsw+act,0,4
2017,9,nsw+act,1,12
2017,9,nsw+act,2,4
2017,9,nsw+act,3,2
2017,9,nsw+act,4,0
2017,9,nsw+act,5,0
2017,10,nsw+act,0,4
2017,10,nsw+act,1,14
2017,10,nsw+act,2,3
2017,10,nsw+act,3,5
2017,10,nsw+act,4,0
2017,10,nsw+act,5,0
2017,11,nsw+act,0,4
2017,11,nsw+act,1,17
2017,11,nsw+act,2,5
2017,11,nsw+act,3,4
2017,11,nsw+act,4,2
2017,11,nsw+act,5,0
2017,12,nsw+act,0,4
2017,12,nsw+act,1,15
2017,12,nsw+act,2,6
2017,12,nsw+act,3,9
2017,12,nsw+act,4,0
2017,12,nsw+act,5,65
2018,1,nsw+act,0,3
2018,1,nsw+act,1,13
2018,1,nsw+act,2,3
2018,1,nsw+act,3,2
2018,1,nsw+act,4,1
2018,1,nsw+act,5,34
2018,2,nsw+act,0,4
2018,2,nsw+act,1,16
2018,2,nsw+act,2,4
2018,2,nsw+act,3,3
2018,2,nsw+act,4,1
2018,2,nsw+act,5,0
2018,3,nsw+act,0,4
2018,3,nsw+act,1,17
2018,3,nsw+act,2,5
2018,3,nsw+act,3,4
2018,3,nsw+act,4,1
2018,3,nsw+act,5,0
2018,4,nsw+act,0,4
2018,4,nsw+act,1,17
2018,4,nsw+act,2,5
2018,4,nsw+act,3,5
2018,4,nsw+act,4,15
2018,4,nsw+act,5,0
2018,5,nsw+act,0,4
2018,5,nsw+act,1,20
2018,5,nsw+act,2,6
2018,5,nsw+act,3,7
2018,5,nsw+act,4,21
2018,5,nsw+act,5,55
2018,6,nsw+act,0,3
2018,6,nsw+act,1,17
2018,6,nsw+act,2,6
2018,6,nsw+act,3,5
2018,6,nsw+act,4,3
2018,6,nsw+act,5,0
2018,7,nsw+act,0,3
2018,7,nsw+act,1,21
2018,7,nsw+act,2,7
2018,7,nsw+act,3,6
2018,7,nsw+act,4,4
2018,7,nsw+act,5,0
2018,8,nsw+act,0,4
2018,8,nsw+act,1,23
2018,8,nsw+act,2,7
2018,8,nsw+act,3,6
2018,8,nsw+act,4,2
2018,8,nsw+act,5,0
2018,9,nsw+act,0,3
2018,9,nsw+act,1,21
2018,9,nsw+act,2,6
2018,9,nsw+act,3,5
2018,9,nsw+act,4,26
2018,9,nsw+act,5,188
2018,10,nsw+act,0,3
2018,10,nsw+act,1,22
2018,10,nsw+act,2,7
2018,10,nsw+act,3,6
2018,10,nsw+act,4,2
2018,10,nsw+act,5,0
2018,11,nsw+act,0,3
2018,11,nsw+act,1,26
2018,11,nsw+act,2,8
2018,11,nsw+act,3,8
2018,11,nsw+act,4,0
2018,11,nsw+act,5,0
2018,12,nsw+act,0,3
2018,12,nsw+act,1,25
2018,12,nsw+act,2,10
2018,12,nsw+act,3,12
2018,12,nsw+act,4,0
2018,12,nsw+act,5,0
2019,1,nsw+act,0,2
2019,1,nsw+act,1,20
2019,1,nsw+act,2,4
2019,1,nsw+act,3,3
2019,1,nsw+act,4,1
2019,1,nsw+act,5,0
2019,2,nsw+act,0,3
2019,2,nsw+act,1,26
2019,2,nsw+act,2,7
2019,2,nsw+act,3,5
2019,2,nsw+act,4,1
2019,2,nsw+act,5,0
2019,3,nsw+act,0,3
2019,3,nsw+act,1,26
2019,3,nsw+act,2,8
2019,3,nsw+act,3,5
2019,3,nsw+act,4,2
2019,3,nsw+act,5,0
2019,4,nsw+act,0,3
2019,4,nsw+act,1,24
2019,4,nsw+act,2,7
2019,4,nsw+act,3,5
2019,4,nsw+act,4,1
2019,4,nsw+act,5,110
2019,5,nsw+act,0,4
2019,5,nsw+act,1,29
2019,5,nsw+act,2,10
2019,5,nsw+act,3,5
2019,5,nsw+act,4,1
2019,5,nsw+act,5,0
2019,6,nsw+act,0,3
2019,6,nsw+act,1,25
2019,6,nsw+act,2,9
2019,6,nsw+act,3,8
2019,6,nsw+act,4,2
2019,6,nsw+act,5,0
2019,7,nsw+act,0,3
2019,7,nsw+act,1,31
2019,7,nsw+act,2,10
2019,7,nsw+act,3,8
2019,7,nsw+act,4,5
2019,7,nsw+act,5,0
2019,8,nsw+act,0,3
2019,8,nsw+act,1,30
2019,8,nsw+act,2,9
2019,8,nsw+act,3,6
2019,8,nsw+act,4,16
2019,8,nsw+act,5,218
2019,9,nsw+act,0,3
2019,9,nsw+act,1,32
2019,9,nsw+act,2,10
2019,9,nsw+act,3,6
2019,9,nsw+act,4,2
2019,9,nsw+act,5,0
2019,10,nsw+act,0,3
2019,10,nsw+act,1,36
2019,10,nsw+act,2,13
2019,10,nsw+act,3,8
2019,10,nsw+act,4,1
2019,10,nsw+act,5,255
2019,11,nsw+act,0,4
2019,11,nsw+act,1,40
2019,11,nsw+act,2,14
2019,11,nsw+act,3,9
2019,11,nsw+act,4,8
2019,11,nsw+act,5,131
2019,12,nsw+act,0,3
2019,12,nsw+act,1,40
2019,12,nsw+act,2,18
2019,12,nsw+act,3,16
2019,12,nsw+act,4,3
2019,12,nsw+act,5,638
2020,1,nsw+act,0,2
2020,1,nsw+act,1,31
2020,1,nsw+act,2,9
2020,1,nsw+act,3,3
2020,1,nsw+act,4,1
2020,1,nsw+act,5,0
2020,2,nsw+act,0,3
2020,2,nsw+act,1,37
2020,2,nsw+act,2,13
2020,2,nsw+act,3,5
2020,2,nsw+act,4,10
2020,2,nsw+act,5,0
2020,3,nsw+act,0,4
2020,3,nsw+act,1,42
2020,3,nsw+act,2,15
2020,3,nsw+act,3,7
2020,3,nsw+act,4,3
2020,3,nsw+act,5,121
2020,4,nsw+act,0,3
2020,4,nsw+act,1,36
2020,4,nsw+act,2,15
2020,4,nsw+act,3,6
2020,4,nsw+act,4,10
2020,4,nsw+act,5,0
2020,5,nsw+act,0,4
2020,5,nsw+act,1,38
2020,5,nsw+act,2,17
2020,5,nsw+act,3,8
2020,5,nsw+act,4,2
2020,5,nsw+act,5,0
2020,6,nsw+act,0,4
2020,6,nsw+act,1,41
